#{"t_start": 1677349595.7187839, "env_id": "gym_cell/cg-v0"}
r,l,t
354.82,20,239.34283
237.706,20,239.617399
80,20,239.885065
291.132,20,240.178624
231.1415,20,240.440296
74,20,240.689203
360.008,20,240.987001
250.105,20,241.259789
231.875,20,241.527119
317.712,20,241.807837
270.7245,20,242.093253
237.0355,20,242.38527
234.1,20,242.664977
282.892,20,242.948477
309.0875,20,243.250206
80,20,243.512456
239.9955,20,243.800086
270.8465,20,244.08914
330.5125,20,244.386398
133.113,20,244.668716
150.12325,20,244.929486
286.093,20,245.236378
326.0135,20,245.538415
74,20,245.827248
70,20,246.089939
80,20,246.3676
80,20,246.644538
349.7745,20,246.956062
68,20,247.238772
381.1575,20,247.55052
50,20,247.822396
328.8125,20,248.101681
227.1135,20,248.374222
254.621,20,248.672021
290.97,20,248.951869
80,20,249.214311
253.9245,20,249.50159
385.2725,20,249.798204
80,20,250.068517
236.9305,20,250.345426
247.691,20,250.618863
223.0215,20,250.896485
253.342,20,251.172195
328.709,20,251.487362
68,20,251.758334
80,20,252.03215
262.398,20,252.319784
226.6015,20,252.613368
280.069,20,252.904595
269.4115,20,253.180215
266.425,20,253.465395
298.672,20,253.752101
290.58,20,254.039995
80,20,254.304229
281.9235,20,254.576275
259.7165,20,254.874965
250.9295,20,255.177215
64,20,255.451435
70,20,255.743479
323.224,20,256.040588
74,20,256.318429
273.4885,20,256.60046
238.41,20,256.916725
80,20,257.194687
265.012,20,257.474599
237.297,20,257.74897
224.4235,20,258.006711
356.65275,20,258.319063
225.019,20,258.593094
281.102,20,258.867979
80,20,259.144495
68,20,259.402555
80,20,259.672926
230.888,20,259.952486
258.11575,20,260.225418
298.5495,20,260.499765
301.7705,20,260.799608
259.584,20,261.089542
351.0415,20,261.41204
80,20,261.689164
236.124,20,261.972742
232.29475,20,262.257251
299.5145,20,262.531615
236.1595,20,262.812313
68,20,263.07086
375.0135,20,263.384663
70,20,263.631407
236.8635,20,263.90662
300.3255,20,264.206683
313.6935,20,264.494822
74,20,264.769056
300.149,20,265.052378
340.264,20,265.347136
226.692,20,265.602795
70,20,265.875066
70,20,266.143289
251.8015,20,266.407006
62,20,266.670272
249.1955,20,266.941997
226.099,20,267.214365
80,20,267.486878
324.6575,20,267.784424
335.146,20,268.077849
277.6695,20,268.369524
264.3445,20,268.654164
265.08,20,268.939391
301.6805,20,269.23228
293.697,20,269.51803
313.0535,20,269.834717
74,20,270.113266
309.6915,20,270.384332
4,20,270.623265
234.0645,20,270.909618
74,20,271.182578
292.363,20,271.481656
68,20,271.753479
335.7945,20,272.052841
368.495,20,272.342665
64,20,272.616119
70,20,272.900192
74,20,273.173623
241.72,20,273.447624
250.5095,20,273.723313
246.8735,20,274.003485
230.897,20,274.276008
241.591,20,274.559164
264.647,20,274.873042
245.8665,20,275.151039
258.6135,20,275.425204
248.7035,20,275.698915
64,20,276.003996
257.025,20,276.284323
80,20,276.561778
312.0095,20,276.857014
52,20,277.124594
68,20,277.389765
278.823,20,277.678919
142.3665,20,277.932428
305.703,20,278.21345
273.202,20,278.506142
300.818,20,278.791783
305.9235,20,279.079709
249.2325,20,279.350385
260.036,20,279.620837
286.9315,20,279.915428
226.1085,20,280.182647
254.36,20,280.465878
234.231,20,280.730824
74,20,281.003614
229.938,20,281.256533
325.555,20,281.548924
338.8985,20,281.82122
285.003,20,282.126721
70,20,282.407241
326.5685,20,282.692412
285.8205,20,282.974139
74,20,283.255907
352.9635,20,283.551256
240.752,20,283.843927
332.6095,20,284.136678
287.2585,20,284.414903
68,20,284.69449
239.106,20,284.974078
309.8105,20,285.270692
285.1325,20,285.551717
276.9565,20,285.82994
319.684,20,286.117097
248.519,20,286.398119
297.689,20,286.699074
68,20,286.977195
272.7945,20,287.262028
235.8445,20,287.550053
64,20,287.82608
339.3675,20,288.141025
269.1645,20,288.449112
62,20,288.710626
349.218,20,289.027077
266.6745,20,289.301212
74,20,289.579068
68,20,289.858707
331.157,20,290.147402
338.9445,20,290.437912
457.753,20,290.783442
312.6075,20,291.056809
266.156,20,291.361567
74,20,291.630748
248.465,20,291.92198
244.9915,20,292.183409
56,20,292.449947
276.591,20,292.73367
220.2015,20,293.007753
58,20,293.261615
337.689,20,293.554203
309.9545,20,293.853288
74,20,294.134453
74,20,294.400283
247.0115,20,294.656191
70,20,294.946959
301.426,20,295.22584
271.181,20,295.489899
251.4255,20,295.754797
313.3655,20,296.060732
239.5145,20,296.32102
80,20,296.608784
221.369,20,296.875821
268.834,20,297.156431
74,20,297.427667
299.617,20,297.703547
271.441,20,297.976935
74,20,298.237383
74,20,298.498559
274.6375,20,298.789052
325.849,20,299.099721
62,20,299.366885
294.719,20,299.636421
277.45425,20,299.905343
267.1285,20,300.232038
80,20,300.48991
380.23,20,300.815238
74,20,301.083497
307.157,20,301.358942
362.157,20,301.665438
74,20,301.941622
306.853,20,302.22972
251.845,20,302.506571
266.24,20,302.781622
252.2345,20,303.059847
233.948,20,303.321277
220.918,20,303.610593
255.913,20,303.896437
294.0405,20,304.215685
300.255,20,304.498434
70,20,304.755204
225.888,20,305.046813
80,20,305.329133
282.5545,20,305.613893
265.773,20,305.915754
258.0645,20,306.1934
74,20,306.47915
279.6455,20,306.735346
323.3015,20,307.043057
326.1405,20,307.353553
325.00475,20,307.648401
74,20,307.894064
66,20,308.16502
232.2135,20,308.447948
270.351,20,308.747722
68,20,309.028986
80,20,309.29823
68,20,309.572827
309.746,20,309.882173
270.2755,20,310.166338
80,20,310.456923
282.66,20,310.745558
218.156,20,311.02577
68,20,311.286315
252.03,20,311.570082
322.2355,20,311.877257
379.0475,20,312.188127
328.607,20,312.471223
243.3535,20,312.778887
345.603,20,313.090835
54,20,313.32009
396.3955,20,313.633693
74,20,313.897975
84,20,314.188099
290.703,20,314.485642
70,20,314.761667
252.695,20,315.048905
265.823,20,315.332458
80,20,315.583137
311.963,20,315.859035
275.7475,20,316.146728
266.4055,20,316.429101
248.827,20,316.698348
74,20,316.973139
80,20,317.235418
74,20,317.524033
74,20,317.79898
64,20,318.05494
233.338,20,318.334216
287.0655,20,318.61199
269.996,20,318.919183
278.4495,20,319.218105
270.557,20,319.504209
259.0345,20,319.775915
311.039,20,320.069799
246.378,20,320.325977
64,20,320.620088
276.4265,20,320.910159
233.7965,20,321.182139
320.9175,20,321.46874
318.77825,20,321.766114
219.758,20,322.064849
70,20,322.345587
74,20,322.617102
357.6705,20,322.923047
236.5695,20,323.186609
339.8675,20,323.48973
70,20,323.750943
68,20,324.006361
226.2075,20,324.290814
74,20,324.556627
265.3355,20,324.843372
80,20,325.11098
70,20,325.380316
74,20,325.677549
263.672,20,325.959871
239.2495,20,326.23639
229.9175,20,326.509573
295.0805,20,326.799066
285.9165,20,327.083069
64,20,327.358366
230.185,20,327.64537
393.102,20,327.940861
48,20,328.192176
68,20,328.469421
251.3265,20,328.750655
254.005,20,329.039275
300.6865,20,329.310225
285.11,20,329.592267
58,20,329.863702
345.091,20,330.185774
322.88,20,330.495946
268.9615,20,330.7838
297.42,20,331.059784
287.882,20,331.344643
276.073,20,331.630287
326.9995,20,331.900034
70,20,332.163491
155.63125,20,332.427192
230.7515,20,332.701199
74,20,332.962801
258.463,20,333.23941
254.5435,20,333.514975
68,20,333.790635
224.8785,20,334.065859
58,20,334.316791
321.901,20,334.623797
64,20,334.878055
74,20,335.147347
64,20,335.433544
222.664,20,335.71959
276.582,20,336.007926
265.187,20,336.29405
242.66475,20,336.581122
149.07425,20,336.852631
247.6635,20,337.12638
74,20,337.403029
272.142,20,337.691799
297.3575,20,337.970723
80,20,338.234615
74,20,338.495759
255.9075,20,338.787219
64,20,339.039017
299.3705,20,339.333575
