#{"t_start": 1676262985.542651, "env_id": "gym_cell/cg-v0"}
r,l,t
-46,20,1141.014742
-38,20,1141.370583
-18,20,1141.726525
2,20,1151.708954
-28,20,1152.081911
-30,20,1152.441974
-26,20,1152.786058
-52,20,1153.15723
-32,20,1153.515737
-38,20,1153.861113
-28,20,1154.206513
-4,20,1154.549664
-34,20,1154.894046
-6,20,1155.249854
-48,20,1165.053252
-22,20,1165.412937
-24,20,1165.774601
-6,20,1166.112927
-22,20,1166.468848
-36,20,1166.824722
-60,20,1167.192172
-48,20,1167.526784
-48,20,1167.878293
-44,20,1168.215481
-48,20,1168.575233
-50,20,1178.567015
-18,20,1178.940979
-32,20,1179.290165
-24,20,1179.64413
-26,20,1179.983244
-44,20,1180.346366
-52,20,1180.710442
-50,20,1181.068778
-36,20,1181.439995
-36,20,1181.819844
-28,20,1182.166224
-48,20,1192.01427
-42,20,1192.351166
-34,20,1192.712063
-28,20,1193.072981
-24,20,1193.420786
-34,20,1193.771634
-24,20,1194.129627
-42,20,1194.47233
-48,20,1194.812415
-42,20,1195.152962
-4,20,1195.488198
-52,20,1205.425689
-24,20,1205.786993
-38,20,1206.140665
-44,20,1206.476869
-14,20,1206.819066
-2,20,1207.166088
-38,20,1207.499556
-46,20,1207.86322
-32,20,1208.211467
-46,20,1208.564346
-52,20,1208.901029
-54,20,1218.733349
-14,20,1219.099957
-36,20,1219.443929
-10,20,1219.807923
-16,20,1220.162572
-52,20,1220.502901
-38,20,1220.844898
-34,20,1221.176756
-34,20,1221.550114
-14,20,1221.902067
-44,20,1222.270704
-34,20,1232.268439
-44,20,1232.607992
-16,20,1233.004117
-42,20,1233.356988
-22,20,1233.701717
-28,20,1234.053967
-38,20,1234.387699
-32,20,1234.753632
-54,20,1235.126196
-20,20,1235.49578
-48,20,1235.849805
-18,20,1245.739599
-54,20,1246.081899
-26,20,1246.424261
-54,20,1246.779608
-38,20,1247.154994
-42,20,1247.525116
-42,20,1247.889774
-58,20,1248.243551
-6,20,1248.59785
-48,20,1248.952059
-26,20,1249.304853
-34,20,1259.34784
-24,20,1259.707437
-42,20,1260.04985
-40,20,1260.400918
-12,20,1260.756487
-38,20,1261.094568
-34,20,1261.450658
-36,20,1261.787617
-18,20,1262.130531
-44,20,1262.478667
-30,20,1262.835049
-10,20,1272.511992
-24,20,1272.858588
-12,20,1273.21183
-30,20,1273.564466
-28,20,1273.922628
-20,20,1274.324406
-56,20,1274.683146
-32,20,1275.054598
-32,20,1275.413541
-12,20,1275.773594
-18,20,1276.134457
-62,20,1285.920863
-34,20,1286.273908
-40,20,1286.609176
-30,20,1286.951389
-58,20,1287.301176
-28,20,1287.643101
-16,20,1287.998233
-38,20,1288.346526
-44,20,1288.682649
-44,20,1289.023717
-26,20,1289.362154
0,20,1299.162107
-36,20,1299.513115
-30,20,1299.866951
-14,20,1300.234534
-16,20,1300.586228
-32,20,1300.95102
-46,20,1301.291872
-40,20,1301.630158
-2,20,1301.97971
-52,20,1302.345351
-26,20,1302.696619
-28,20,1312.552622
-38,20,1312.898168
-52,20,1313.245465
-34,20,1313.611597
0,20,1313.954002
-32,20,1314.305724
-36,20,1314.65962
-32,20,1315.01534
-20,20,1315.374643
-52,20,1315.729549
-32,20,1316.073167
