#{"t_start": 1677648278.8125257, "env_id": "gym_cell/cg-v0"}
r,l,t
-25.0,50,262.143247
-25.0,50,262.35676
-25.0,50,262.570768
-25.0,50,262.784761
-25.0,50,262.998812
-25.0,50,263.213258
-25.0,50,263.426917
-25.0,50,263.640993
-25.0,50,263.853775
-25.0,50,264.067074
-25.0,50,264.279849
-25.0,50,264.493397
4257.565,50,264.901726
4785.25,50,265.300572
4803.515,50,265.691576
5663.21,50,266.096932
4201.32,50,266.455618
4226.05,50,266.898133
3106.7175,50,267.216371
2879.8375,50,267.547904
2620.325,50,267.851649
5350.79,50,268.274904
4514.1,50,268.658646
7133.895,50,269.192326
1937.595,50,269.488368
3872.35,50,269.868842
3143.955,50,270.139302
2078.9975,50,270.451934
4138.09,50,270.79058
2010.63,50,271.072035
3993.21,50,271.492313
2615.295,50,271.794123
-25.0,50,272.008456
-25.0,50,272.221491
-25.0,50,272.434283
-25.0,50,272.648172
-25.0,50,272.86103
-25.0,50,273.073833
-25.0,50,273.28701
-25.0,50,273.499946
-25.0,50,273.714792
-25.0,50,273.928787
-25.0,50,274.142783
-25.0,50,274.35607
-25.0,50,274.568662
-25.0,50,274.782205
-25.0,50,274.995904
-25.0,50,275.20996
-25.0,50,275.423665
-25.0,50,275.637549
-25.0,50,275.851177
-25.0,50,276.064847
-25.0,50,276.278059
-25.0,50,276.490973
-25.0,50,276.704676
-25.0,50,276.918011
-25.0,50,277.130779
-25.0,50,277.343978
-25.0,50,277.557799
-25.0,50,277.771114
-25.0,50,277.983723
-25.0,50,278.196528
-25.0,50,278.408733
-25.0,50,278.621875
-25.0,50,278.835718
-25.0,50,279.048709
-25.0,50,279.262292
-25.0,50,279.475997
-25.0,50,279.689427
-25.0,50,279.903216
-25.0,50,280.116662
-25.0,50,280.330702
-25.0,50,280.544348
-25.0,50,280.758184
-25.0,50,280.972393
-25.0,50,281.184535
-25.0,50,281.39758
-25.0,50,281.609535
-25.0,50,281.821616
-25.0,50,282.034519
-25.0,50,282.24815
-25.0,50,282.463815
3364.68,50,282.809202
3412.955,50,283.196027
6487.65,50,283.621294
3342.76,50,284.019492
2595.945,50,284.325592
4053.4975,50,284.724695
5675.24,50,286.195273
2441.155,50,286.568468
3511.935,50,286.889979
4254.63,50,287.25908
3475.32,50,287.614891
6557.215,50,288.035606
2590.55,50,288.32514
3494.74,50,288.659189
5484.525,50,289.058291
4151.715,50,289.407603
4346.08,50,289.780071
