#{"t_start": 1676263684.390886, "env_id": "gym_cell/cg-v0"}
r,l,t
90,20,1090.937649
248.03125,20,1099.216756
257.84,20,1099.528216
259.279375,20,1099.840505
90,20,1100.114195
272.164375,20,1100.411523
271.4925,20,1100.72702
159.35625,20,1101.030933
78,20,1101.329138
78,20,1101.643302
64,20,1101.940186
267.678125,20,1102.23522
130.242187,20,1110.355046
195.4575,20,1110.638237
90,20,1110.948473
266.721875,20,1111.248462
347.700625,20,1111.570402
243.125625,20,1111.8572
323.880625,20,1112.184349
48,20,1112.473625
54,20,1112.763046
246.981562,20,1113.080343
68,20,1113.380612
322.115937,20,1123.532381
292.960625,20,1123.874148
233.3575,20,1124.19404
72,20,1124.505051
235.29375,20,1124.814086
287.650312,20,1125.155369
78,20,1125.445041
90,20,1125.746328
6,20,1126.033229
78,20,1126.34097
246.31125,20,1126.647234
54,20,1135.052
263.88875,20,1135.371719
78,20,1135.689994
44,20,1135.99134
242.8875,20,1136.301343
68,20,1136.60905
345.63125,20,1136.928041
170.187187,20,1137.247316
-16,20,1137.54577
263.336875,20,1137.870949
268.9475,20,1138.179496
78,20,1146.532583
78,20,1146.849483
48,20,1147.151418
226.914375,20,1147.48308
90,20,1147.822012
78,20,1148.152191
366.54125,20,1148.505877
44,20,1148.807806
272.41,20,1149.103463
74,20,1149.40276
84,20,1149.744457
78,20,1158.155699
84,20,1158.457463
325.179375,20,1158.781783
78,20,1159.08931
34,20,1159.37625
298.9075,20,1159.723502
250.164375,20,1160.033417
250.07,20,1160.378037
48,20,1160.674639
168.971875,20,1161.015788
-16,20,1161.302339
84,20,1171.393788
230.390937,20,1171.696094
72,20,1172.0098
62,20,1172.320679
254.279375,20,1172.667099
78,20,1172.979269
58,20,1173.264444
84,20,1173.575633
184.384375,20,1173.881518
248.8275,20,1174.181187
54,20,1174.478795
230.721875,20,1182.887692
165.549687,20,1183.203993
54,20,1183.4926
72,20,1183.794846
227.1425,20,1184.129476
28,20,1184.436212
70,20,1184.748641
235.43375,20,1185.078608
250.773125,20,1185.427541
62,20,1185.746914
72,20,1186.075588
357.612812,20,1194.597327
311.26875,20,1194.921678
78,20,1195.231879
52,20,1195.543575
153.589375,20,1195.84235
321.058437,20,1196.171423
42,20,1196.478381
84,20,1196.778267
62,20,1197.107162
72,20,1197.449204
78,20,1197.775387
72,20,1206.201946
244.91375,20,1206.518359
166.109062,20,1206.835421
286.497187,20,1207.183144
72,20,1207.515057
215.20625,20,1207.809621
84,20,1208.124645
240.58,20,1208.412204
84,20,1208.739051
232.5375,20,1209.048692
62,20,1209.363464
58,20,1219.33387
78,20,1219.615792
268.295625,20,1219.935617
60,20,1220.229741
257.9425,20,1220.554519
34,20,1220.843365
54,20,1221.128315
277.405625,20,1221.438231
172.33625,20,1221.729207
