#{"t_start": 1678040164.466175, "env_id": "gym_cell/cg-v0"}
r,l,t
127.15,50,607.367429
63.2,50,607.840287
163.9225,50,608.372159
69.6,50,608.813789
265.075,50,609.33588
72.0,50,609.783535
58.4,50,610.191529
64.0,50,610.618163
69.6,50,611.026869
303.245,50,611.468611
39.2,50,611.883008
79.2,50,612.293721
241.0525,50,612.70539
64.0,50,613.161037
50.4,50,613.559386
79.2,50,613.938796
52.8,50,614.387707
64.0,50,614.893363
69.6,50,615.427598
340.4475,50,615.943038
155.785,50,616.438048
140.785,50,616.905453
238.7475,50,617.413929
76.8,50,617.921185
282.5975,50,618.388821
62.4,50,618.867671
60.0,50,619.384363
60.8,50,619.751644
160.505,50,620.204233
246.235,50,620.682872
75.2,50,621.172619
155.4775,50,621.704775
64.8,50,622.180576
76.8,50,622.583997
72.0,50,623.040447
72.0,50,624.554544
76.8,50,625.007444
72.0,50,625.49822
168.2925,50,625.953421
289.265,50,626.377839
247.9425,50,626.769103
64.0,50,627.190812
268.92,50,627.670263
72.0,50,628.128823
64.8,50,628.712795
151.3675,50,629.206622
51.2,50,629.581013
56.0,50,630.045315
62.4,50,630.488967
67.2,50,631.026984
141.915,50,631.595035
63.2,50,632.078899
296.1925,50,632.58059
74.4,50,633.046447
52.0,50,633.516338
251.4525,50,634.036497
67.2,50,634.569614
67.2,50,635.048723
60.8,50,635.560596
60.8,50,636.012399
50.4,50,636.483238
67.2,50,637.075741
44.8,50,637.580114
64.8,50,638.079322
44.0,50,638.512866
65.6,50,638.95606
57.6,50,639.413761
269.345,50,639.862301
44.8,50,640.311928
59.2,50,640.738252
112.0025,50,641.025191
67.2,50,641.461301
69.6,50,641.908415
263.6675,50,642.320349
