#{"t_start": 1677041101.8486943, "env_id": "gym_cell/cg-v0"}
r,l,t
231.114,20,314.133669
283.977,20,314.440557
80,20,314.711506
343.2475,20,315.020193
290.309,20,315.362503
58,20,315.641037
84,20,315.946003
236.87275,20,316.215297
289.155,20,316.530823
64,20,316.825606
237.0475,20,317.129744
287.0945,20,317.446572
137.44925,20,317.742159
313.081,20,318.067899
247.2175,20,318.358633
262.528,20,318.664307
74,20,318.935846
219.82575,20,319.231501
290.791,20,319.545894
338.4755,20,319.877825
233.34,20,320.161168
313.1085,20,320.472293
253.18,20,320.759647
238.9455,20,321.060484
290.829,20,321.356978
355.337,20,321.647768
251.6375,20,321.954376
267.5405,20,322.248331
216.085,20,322.541026
84,20,322.844738
256.1045,20,323.134914
248.214,20,323.408947
253.06,20,323.700123
293.5405,20,324.026657
64,20,324.307625
398.864,20,324.633072
90,20,324.934971
248.60225,20,325.227854
355.2445,20,325.552117
224.5135,20,325.832621
74,20,326.149109
68,20,326.469677
68,20,326.753801
62,20,327.062267
296.924,20,327.372219
331.244,20,327.694649
157.5905,20,327.985994
271.107,20,328.273315
310.041,20,328.560695
347.6205,20,328.873079
222.1835,20,329.161816
301.9425,20,329.461753
322.171,20,329.769522
62,20,330.107734
74,20,330.387488
301.8145,20,330.687841
255.6445,20,330.995915
253.4335,20,331.271422
257.1115,20,331.597536
321.003,20,331.915175
236.244,20,332.178795
238.802,20,332.465612
253.747,20,332.761303
236.0865,20,333.079267
285.8245,20,333.375231
62,20,333.663655
291.272,20,333.98891
70,20,334.253204
367.6225,20,334.572183
278.431,20,334.882981
58,20,335.170771
292.96375,20,335.489499
272.6325,20,335.783883
150.8935,20,336.071236
80,20,336.361177
165.1515,20,336.656983
254.099,20,336.947654
243.00175,20,337.257952
342.684,20,337.58182
325.38,20,337.911614
74,20,338.193725
243.566,20,338.51772
468.2095,20,338.885056
243.5245,20,339.193759
260.285,20,339.522481
74,20,339.807933
68,20,340.103069
246.501,20,340.395649
237.3555,20,340.700693
294.871,20,341.030995
239.7275,20,341.320419
74,20,341.602319
291.45,20,341.894093
224.8445,20,342.193621
234.428,20,342.477506
308.74,20,342.797352
244.88675,20,343.078361
246.1015,20,343.368461
392.4505,20,343.698764
68,20,345.074341
231.387,20,345.363674
426.5735,20,345.702538
261.436,20,346.02596
163.079,20,346.346383
74,20,346.65998
221.31175,20,346.940073
340.881,20,347.266194
145.378,20,347.559456
285.8655,20,347.852629
225.1985,20,348.128341
307.997,20,348.424143
206.32525,20,348.723161
237.088,20,349.02658
292.967,20,349.328749
256.547,20,349.624465
68,20,349.934786
64,20,350.216856
302.6615,20,350.513026
74,20,350.823291
302.6395,20,351.109048
244.613,20,351.416461
68,20,351.694266
264.208,20,351.994064
239.831,20,352.281618
253.969,20,352.591522
316.083,20,352.920085
243.63025,20,353.178717
279.611,20,353.477141
327.193,20,353.788934
257.84325,20,354.062068
80,20,354.35533
254.90475,20,354.640387
62,20,354.935891
232.34625,20,355.218563
136.338,20,355.483813
78,20,355.786669
324.1955,20,356.078292
305.493,20,356.376422
325.529,20,356.717097
72,20,357.022129
291.9585,20,357.315502
273.1495,20,357.600905
269.9995,20,357.887409
68,20,358.192975
242.525,20,358.479407
262.2675,20,358.791118
74,20,359.082505
68,20,359.361499
257.233,20,359.64312
74,20,359.945614
50,20,360.215088
269.47375,20,360.543134
68,20,360.825106
320.417,20,361.114134
192.158,20,361.391756
284.8955,20,361.699543
275.8815,20,361.975856
236.156,20,362.260538
324.20875,20,362.583954
276.4975,20,362.889082
254.6555,20,363.211015
299.6805,20,363.510047
68,20,363.78278
361.779,20,364.104963
64,20,364.383649
78,20,364.701237
149.11675,20,364.999021
314.576,20,365.286005
66,20,365.583058
273.24475,20,365.889045
78,20,366.202889
248.52825,20,366.490128
330.876,20,366.820378
316.825,20,367.152321
68,20,367.453063
373.1835,20,367.749142
321.8785,20,368.073588
269.4435,20,368.386419
78,20,368.710276
68,20,368.993826
279.4135,20,369.321958
436.8265,20,369.647646
296.999,20,369.945633
74,20,370.230698
260.42,20,370.529678
356.1255,20,370.823535
58,20,371.090945
294.3535,20,371.397235
84,20,371.676951
271.6395,20,371.976613
